"","Name","X","Y","FileName2","TurtleAvailable","Species","Direction","CatchSuccess"
"4034","TopRight",90.8082648368728,41.8791002448281,"2016_0527_163031_020A_Moment2",NA,NA,NA,NA
"4035","Fish",44.0168040507738,22.9353060971329,"2016_0527_163031_020A_Moment2",NA,NA,NA,NA
"4036","BottomLeft",0,0,"2016_0527_164031_021A_Moment1","Turtle","RH","Downstream",NA
"4037","BottomRight",73.1914823371016,0,"2016_0527_164031_021A_Moment1","Turtle","RH","Downstream",NA
"4038","TopLeft",-18.4329330461852,44.1127883861491,"2016_0527_164031_021A_Moment1","Turtle","RH","Downstream",NA
"4039","TopRight",89.7444254580686,44.1127883861491,"2016_0527_164031_021A_Moment1","Turtle","RH","Downstream",NA
"4040","Fish",69.9991317092448,25.6279132758236,"2016_0527_164031_021A_Moment1","Turtle","RH","Downstream",NA
"4041","BottomLeft",0,0,"2016_0527_164031_021A_Moment2","Turtle","RH","Downstream",1
"4042","BottomRight",71.5791952527443,0,"2016_0527_164031_021A_Moment2","Turtle","RH","Downstream",1
"4043","TopLeft",-14.1109987385123,39.4311009699481,"2016_0527_164031_021A_Moment2","Turtle","RH","Downstream",1
"4044","TopRight",91.8977055007238,39.4311009699481,"2016_0527_164031_021A_Moment2","Turtle","RH","Downstream",1
"4045","Fish",37.006807800785,6.67814161784256,"2016_0527_164031_021A_Moment2","Turtle","RH","Downstream",1
"4046","BottomLeft",0,0,"2016_0527_175031_028A_Moment1","Turtle","RH","Downstream",0
"4047","BottomRight",67.7336540246195,0,"2016_0527_175031_028A_Moment1","Turtle","RH","Downstream",0
"4048","TopLeft",-18.599946979447,50.3619762864409,"2016_0527_175031_028A_Moment1","Turtle","RH","Downstream",0
"4049","TopRight",86.3925421811626,50.3619762864409,"2016_0527_175031_028A_Moment1","Turtle","RH","Downstream",0
"4050","Fish",35.6843048049691,13.9537709402403,"2016_0527_175031_028A_Moment1","Turtle","RH","Downstream",0
"4051","BottomLeft",0,0,"2016_0527_175031_028A_Moment2","Turtle","RH","Downstream",0
"4052","BottomRight",64.3199995677258,0,"2016_0527_175031_028A_Moment2","Turtle","RH","Downstream",0
"4053","TopLeft",-22.2142942239219,37.9656231130814,"2016_0527_175031_028A_Moment2","Turtle","RH","Downstream",0
"4054","TopRight",92.5127637768728,37.9656231130814,"2016_0527_175031_028A_Moment2","Turtle","RH","Downstream",0
"4055","Fish",38.3703640737361,12.909278644489,"2016_0527_175031_028A_Moment2","Turtle","RH","Downstream",0
"4056","BottomLeft",0,0,"2016_0527_175031_028A_Moment3","Turtle","RH","Downstream",0
"4057","BottomRight",69.8466363143699,0,"2016_0527_175031_028A_Moment3","Turtle","RH","Downstream",0
"4058","TopLeft",-12.0122753070546,47.6660082175284,"2016_0527_175031_028A_Moment3","Turtle","RH","Downstream",0
"4059","TopRight",87.9087689630933,47.6660082175284,"2016_0527_175031_028A_Moment3","Turtle","RH","Downstream",0
"4060","Fish",53.2860888403609,13.6104438478089,"2016_0527_175031_028A_Moment3","Turtle","RH","Downstream",0
"4061","BottomLeft",0,0,"2016_0527_175031_028A_Moment4","Turtle","RH","Downstream",0
"4062","BottomRight",59.1623829181827,0,"2016_0527_175031_028A_Moment4","Turtle","RH","Downstream",0
"4063","TopLeft",-20.4147395721372,42.8208389086647,"2016_0527_175031_028A_Moment4","Turtle","RH","Downstream",0
"4064","TopRight",90.3680018322757,42.8208389086647,"2016_0527_175031_028A_Moment4","Turtle","RH","Downstream",0
"4065","Fish",22.1842490002447,7.72470410587852,"2016_0527_175031_028A_Moment4","Turtle","RH","Downstream",0
"4066","BottomLeft",0,0,"2016_0527_175031_028A_Moment5","Turtle","RH","Downstream",0
"4067","BottomRight",69.2265503372725,0,"2016_0527_175031_028A_Moment5","Turtle","RH","Downstream",0
"4068","TopLeft",-16.7352658970023,45.4588889193363,"2016_0527_175031_028A_Moment5","Turtle","RH","Downstream",0
"4069","TopRight",89.0701376344476,45.4588889193363,"2016_0527_175031_028A_Moment5","Turtle","RH","Downstream",0
"4070","Fish",40.3717175611251,11.7553030691656,"2016_0527_175031_028A_Moment5","Turtle","RH","Downstream",0
"4071","BottomLeft",0,0,"2016_0527_180031_029A_Moment1","Turtle","RH","Downstream",1
"4072","BottomRight",62.8528909722577,0,"2016_0527_180031_029A_Moment1","Turtle","RH","Downstream",1
"4073","TopLeft",-25.1617146386741,43.88625286842,"2016_0527_180031_029A_Moment1","Turtle","RH","Downstream",1
"4074","TopRight",89.8554217015818,43.88625286842,"2016_0527_180031_029A_Moment1","Turtle","RH","Downstream",1
"4075","Fish",23.5445591058213,9.61671851000835,"2016_0527_180031_029A_Moment1","Turtle","RH","Downstream",1
"4076","BottomLeft",0,0,"2016_0527_181031_030A_Moment1","Turtle","RH","Downstream",0
"4077","BottomRight",69.5273696004851,0,"2016_0527_181031_030A_Moment1","Turtle","RH","Downstream",0
"4078","TopLeft",-15.6794096433874,37.9750707273312,"2016_0527_181031_030A_Moment1","Turtle","RH","Downstream",0
"4079","TopRight",92.5088860772531,37.9750707273312,"2016_0527_181031_030A_Moment1","Turtle","RH","Downstream",0
"4080","Fish",32.9075904951635,10.0952261606546,"2016_0527_181031_030A_Moment1","Turtle","RH","Downstream",0
"4081","BottomLeft",0,0,"2016_0527_181031_030A_Moment2","Turtle","RH","Downstream",0
"4082","BottomRight",67.4612867521873,0,"2016_0527_181031_030A_Moment2","Turtle","RH","Downstream",0
"4083","TopLeft",-15.0236346623001,36.3547945389567,"2016_0527_181031_030A_Moment2","Turtle","RH","Downstream",0
"4084","TopRight",93.1575488837606,36.3547945389567,"2016_0527_181031_030A_Moment2","Turtle","RH","Downstream",0
"4085","Fish",41.3902999300012,19.6588113226866,"2016_0527_181031_030A_Moment2","Turtle","RH","Downstream",0
"4086","BottomLeft",0,0,"2016_0527_181031_030A_Moment3","Turtle","RH","Downstream",1
"4087","BottomRight",69.7277138640786,0,"2016_0527_181031_030A_Moment3","Turtle","RH","Downstream",1
"4088","TopLeft",-19.111689889505,41.9678265454698,"2016_0527_181031_030A_Moment3","Turtle","RH","Downstream",1
"4089","TopRight",90.7672933112438,41.9678265454698,"2016_0527_181031_030A_Moment3","Turtle","RH","Downstream",1
"4090","Fish",22.412727168197,5.41109411854366,"2016_0527_181031_030A_Moment3","Turtle","RH","Downstream",1
"4091","BottomLeft",0,0,"2016_0527_182031_031A_Moment1","Turtle","RH","Downstream",0
"4092","BottomRight",66.6097699469293,0,"2016_0527_182031_031A_Moment1","Turtle","RH","Downstream",0
"4093","TopLeft",-17.7170439541354,36.9926444884472,"2016_0527_182031_031A_Moment1","Turtle","RH","Downstream",0
"4094","TopRight",92.9061045020797,36.9926444884472,"2016_0527_182031_031A_Moment1","Turtle","RH","Downstream",0
"4095","Fish",33.0767578698549,10.1671986212623,"2016_0527_182031_031A_Moment1","Turtle","RH","Downstream",0
"4096","BottomLeft",0,0,"2016_0527_182031_031A_Moment2","Turtle","LMB","Upstream",NA
"4097","BottomRight",67.6621358452409,0,"2016_0527_182031_031A_Moment2","Turtle","LMB","Upstream",NA
"4098","TopLeft",-13.5086208130536,41.1783930697184,"2016_0527_182031_031A_Moment2","Turtle","LMB","Upstream",NA
"4099","TopRight",91.1281512168208,41.1783930697184,"2016_0527_182031_031A_Moment2","Turtle","LMB","Upstream",NA
"4100","Fish",83.3991087021871,42.597202067454,"2016_0527_182031_031A_Moment2","Turtle","LMB","Upstream",NA
"4101","BottomLeft",0,0,"2016_0527_182031_031A_Moment3","Turtle","RH","Downstream",1
"4102","BottomRight",67.6564829833905,0,"2016_0527_182031_031A_Moment3","Turtle","RH","Downstream",1
"4103","TopLeft",-17.2139740282835,41.659747187572,"2016_0527_182031_031A_Moment3","Turtle","RH","Downstream",1
"4104","TopRight",90.909105508016,41.659747187572,"2016_0527_182031_031A_Moment3","Turtle","RH","Downstream",1
"4105","Fish",27.5858802890211,7.98223298084258,"2016_0527_182031_031A_Moment3","Turtle","RH","Downstream",1
"4106","BottomLeft",0,0,"2016_0527_184031_033A_Moment1","Turtle","RH","Downstream",1
"4107","BottomRight",66.7655658109891,0,"2016_0527_184031_033A_Moment1","Turtle","RH","Downstream",1
"4108","TopLeft",-19.7247955876662,42.9324364882853,"2016_0527_184031_033A_Moment1","Turtle","RH","Downstream",1
"4109","TopRight",90.3150369383712,42.9324364882853,"2016_0527_184031_033A_Moment1","Turtle","RH","Downstream",1
"4110","Fish",28.556645557008,12.6612721176875,"2016_0527_184031_033A_Moment1","Turtle","RH","Downstream",1
"4111","BottomLeft",0,0,"2016_0527_184031_033A_Moment2","Turtle","RH","Downstream",0
"4112","BottomRight",65.2608528817411,0,"2016_0527_184031_033A_Moment2","Turtle","RH","Downstream",0
"4113","TopLeft",-25.7241706519916,46.5607931146967,"2016_0527_184031_033A_Moment2","Turtle","RH","Downstream",0
"4114","TopRight",88.4991104166048,46.5607931146967,"2016_0527_184031_033A_Moment2","Turtle","RH","Downstream",0
"4115","Fish",43.0015888683532,12.6724330473975,"2016_0527_184031_033A_Moment2","Turtle","RH","Downstream",0
"4116","BottomLeft",0,0,"2016_0527_184031_033A_Moment3","Turtle","RH","Downstream",0
"4117","BottomRight",66.8497948977114,0,"2016_0527_184031_033A_Moment3","Turtle","RH","Downstream",0
"4118","TopLeft",-21.299397708159,42.9286565103871,"2016_0527_184031_033A_Moment3","Turtle","RH","Downstream",0
"4119","TopRight",90.3168337034309,42.9286565103871,"2016_0527_184031_033A_Moment3","Turtle","RH","Downstream",0
"4120","Fish",18.4822451673528,11.5350038332805,"2016_0527_184031_033A_Moment3","Turtle","RH","Downstream",0
"4121","BottomLeft",0,0,"2016_0528_094716_036A_Moment1","NoTurtle","LMB","Downstream",NA
"4122","BottomRight",66.6315300316625,0,"2016_0528_094716_036A_Moment1","NoTurtle","LMB","Downstream",NA
"4123","TopLeft",-19.6449393386388,46.1636775506838,"2016_0528_094716_036A_Moment1","NoTurtle","LMB","Downstream",NA
"4124","TopRight",88.7069043254046,46.1636775506838,"2016_0528_094716_036A_Moment1","NoTurtle","LMB","Downstream",NA
"4125","Fish",9.615420870757,36.9208927251109,"2016_0528_094716_036A_Moment1","NoTurtle","LMB","Downstream",NA
"4126","BottomLeft",0,0,"2016_0528_094716_036A_Moment2","NoTurtle","LMB","Downstream",NA
"4127","BottomRight",55.8125448416647,0,"2016_0528_094716_036A_Moment2","NoTurtle","LMB","Downstream",NA
"4128","TopLeft",-22.5563578518582,52.5363947189338,"2016_0528_094716_036A_Moment2","NoTurtle","LMB","Downstream",NA
"4129","TopRight",85.0877619281197,52.5363947189338,"2016_0528_094716_036A_Moment2","NoTurtle","LMB","Downstream",NA
"4130","Fish",21.9740933203304,24.4833666438469,"2016_0528_094716_036A_Moment2","NoTurtle","LMB","Downstream",NA
"4131","BottomLeft",0,0,"2016_0528_094716_036A_Moment3","NoTurtle","SF","Downstream",NA
"4132","BottomRight",58.6015402237124,0,"2016_0528_094716_036A_Moment3","NoTurtle","SF","Downstream",NA
"4133","TopLeft",-23.9895999564906,42.24819800685,"2016_0528_094716_036A_Moment3","NoTurtle","SF","Downstream",NA
"4134","TopRight",90.6371323750592,42.24819800685,"2016_0528_094716_036A_Moment3","NoTurtle","SF","Downstream",NA
"4135","Fish",8.3066368141936,10.1397273391647,"2016_0528_094716_036A_Moment3","NoTurtle","SF","Downstream",NA
"4136","BottomLeft",0,0,"2016_0528_094716_036A_Moment4","NoTurtle","SF","Downstream",NA
"4137","BottomRight",54.1534651293782,0,"2016_0528_094716_036A_Moment4","NoTurtle","SF","Downstream",NA
"4138","TopLeft",-26.5503292604759,45.7250011261074,"2016_0528_094716_036A_Moment4","NoTurtle","SF","Downstream",NA
"4139","TopRight",88.9338196189586,45.7250011261074,"2016_0528_094716_036A_Moment4","NoTurtle","SF","Downstream",NA
"4140","Fish",37.3897467211936,15.4991125614057,"2016_0528_094716_036A_Moment4","NoTurtle","SF","Downstream",NA
"4141","BottomLeft",0,0,"2016_0528_094716_036A_Moment5","NoTurtle","LMB","Downstream",NA
"4142","BottomRight",57.3193070133898,0,"2016_0528_094716_036A_Moment5","NoTurtle","LMB","Downstream",NA
"4143","TopLeft",-21.3355950059667,46.7746987707729,"2016_0528_094716_036A_Moment5","NoTurtle","LMB","Downstream",NA
"4144","TopRight",88.3862407555806,46.7746987707729,"2016_0528_094716_036A_Moment5","NoTurtle","LMB","Downstream",NA
"4145","Fish",7.24129192467683,39.5624495639792,"2016_0528_094716_036A_Moment5","NoTurtle","LMB","Downstream",NA
"4146","BottomLeft",0,0,"2016_0528_102717_040A_Moment1","NoTurtle","RH","Downstream",NA
"4147","BottomRight",64.764726728497,0,"2016_0528_102717_040A_Moment1","NoTurtle","RH","Downstream",NA
"4148","TopLeft",-21.3295546982135,38.6953706015084,"2016_0528_102717_040A_Moment1","NoTurtle","RH","Downstream",NA
"4149","TopRight",92.2099142934854,38.6953706015084,"2016_0528_102717_040A_Moment1","NoTurtle","RH","Downstream",NA
"4150","Fish",21.8000349559264,-2.3010742810155,"2016_0528_102717_040A_Moment1","NoTurtle","RH","Downstream",NA
"4151","BottomLeft",0,0,"2016_0528_102717_040A_Moment2","NoTurtle","RH","Downstream",NA
"4152","BottomRight",56.8986563272056,0,"2016_0528_102717_040A_Moment2","NoTurtle","RH","Downstream",NA
"4153","TopLeft",-24.627090777501,41.6058299307737,"2016_0528_102717_040A_Moment2","NoTurtle","RH","Downstream",NA
"4154","TopRight",90.9337941349174,41.6058299307737,"2016_0528_102717_040A_Moment2","NoTurtle","RH","Downstream",NA
"4155","Fish",27.2562471013416,0.326136705614903,"2016_0528_102717_040A_Moment2","NoTurtle","RH","Downstream",NA
"4156","BottomLeft",0,0,"2016_0528_102717_040A_Moment3",NA,NA,NA,NA
"4157","BottomRight",60.818643047025,0,"2016_0528_102717_040A_Moment3",NA,NA,NA,NA
"4158","TopLeft",-22.8035726249601,41.7846411982586,"2016_0528_102717_040A_Moment3",NA,NA,NA,NA
"4159","TopRight",90.8517680616772,41.7846411982586,"2016_0528_102717_040A_Moment3",NA,NA,NA,NA
"4160","Fish",40.0221798819305,5.0518178517682,"2016_0528_102717_040A_Moment3",NA,NA,NA,NA
"4161","BottomLeft",0,0,"2016_0528_103717_041A_Moment1","NoTurtle","RH","Upstream",NA
"4162","BottomRight",61.9499831467925,0,"2016_0528_103717_041A_Moment1","NoTurtle","RH","Upstream",NA
"4163","TopLeft",-18.2474208859329,40.7748972184302,"2016_0528_103717_041A_Moment1","NoTurtle","RH","Upstream",NA
"4164","TopRight",91.3094067269438,40.7748972184302,"2016_0528_103717_041A_Moment1","NoTurtle","RH","Upstream",NA
"4165","Fish",28.1742480669455,-0.293438496478197,"2016_0528_103717_041A_Moment1","NoTurtle","RH","Upstream",NA
"4166","BottomLeft",0,0,"2016_0528_103717_041A_Moment2","NoTurtle","RH","Downstream",NA
"4167","BottomRight",63.3269493888186,0,"2016_0528_103717_041A_Moment2","NoTurtle","RH","Downstream",NA
"4168","TopLeft",-22.4038624092249,40.7654659263735,"2016_0528_103717_041A_Moment2","NoTurtle","RH","Downstream",NA
"4169","TopRight",91.3136177566395,40.7654659263735,"2016_0528_103717_041A_Moment2","NoTurtle","RH","Downstream",NA
"4170","Fish",14.1441402614037,2.43455161699069,"2016_0528_103717_041A_Moment2","NoTurtle","RH","Downstream",NA
"4171","BottomLeft",0,0,"2016_0528_103717_041A_Moment3","NoTurtle","RH","Downstream",NA
"4172","BottomRight",57.3349407573095,0,"2016_0528_103717_041A_Moment3","NoTurtle","RH","Downstream",NA
"4173","TopLeft",-23.5418686966589,53.7603740503795,"2016_0528_103717_041A_Moment3","NoTurtle","RH","Downstream",NA
"4174","TopRight",84.3197615150997,53.7603740503795,"2016_0528_103717_041A_Moment3","NoTurtle","RH","Downstream",NA
"4175","Fish",24.6873115803524,0.135065158661662,"2016_0528_103717_041A_Moment3","NoTurtle","RH","Downstream",NA
"4176","BottomLeft",0,0,"2016_0528_103717_041A_Moment4","NoTurtle","RH","Downstream",NA
"4177","BottomRight",60.6978280931037,0,"2016_0528_103717_041A_Moment4","NoTurtle","RH","Downstream",NA
"4178","TopLeft",-25.6655370942764,48.3763156538268,"2016_0528_103717_041A_Moment4","NoTurtle","RH","Downstream",NA
"4179","TopRight",87.5198953596342,48.3763156538268,"2016_0528_103717_041A_Moment4","NoTurtle","RH","Downstream",NA
"4180","Fish",26.0824718570483,2.02591311810593,"2016_0528_103717_041A_Moment4","NoTurtle","RH","Downstream",NA
"4181","BottomLeft",0,0,"2016_0528_103717_041A_Moment5","NoTurtle","RH","Downstream",NA
"4182","BottomRight",60.7616350325352,0,"2016_0528_103717_041A_Moment5","NoTurtle","RH","Downstream",NA
"4183","TopLeft",-22.0962454563423,54.3238100358229,"2016_0528_103717_041A_Moment5","NoTurtle","RH","Downstream",NA
"4184","TopRight",83.9578683816581,54.3238100358229,"2016_0528_103717_041A_Moment5","NoTurtle","RH","Downstream",NA
"4185","Fish",29.6875021390031,0.780747989345022,"2016_0528_103717_041A_Moment5","NoTurtle","RH","Downstream",NA
"4186","BottomLeft",0,0,"2016_0528_112721_046A_Moment1","NoTurtle","RH","Upstream",NA
"4187","BottomRight",62.1077805346304,0,"2016_0528_112721_046A_Moment1","NoTurtle","RH","Upstream",NA
"4188","TopLeft",-24.1975100860112,51.2761397037548,"2016_0528_112721_046A_Moment1","NoTurtle","RH","Upstream",NA
"4189","TopRight",85.8531158262822,51.2761397037548,"2016_0528_112721_046A_Moment1","NoTurtle","RH","Upstream",NA
"4190","Fish",34.9647168687218,7.02234229143238,"2016_0528_112721_046A_Moment1","NoTurtle","RH","Upstream",NA
"4191","BottomLeft",0,0,"2016_0528_113721_047A_Moment1","NoTurtle","RH","Downstream",NA
"4192","BottomRight",69.5846077323845,0,"2016_0528_113721_047A_Moment1","NoTurtle","RH","Downstream",NA
"4193","TopLeft",-20.4665248879783,48.0484636638594,"2016_0528_113721_047A_Moment1","NoTurtle","RH","Downstream",NA
"4194","TopRight",87.7003143639906,48.0484636638594,"2016_0528_113721_047A_Moment1","NoTurtle","RH","Downstream",NA
"4195","Fish",44.6976605663611,-0.464478803411165,"2016_0528_113721_047A_Moment1","NoTurtle","RH","Downstream",NA
"4196","BottomLeft",0,0,"2016_0528_113721_047A_Moment2","NoTurtle","RH","Downstream",NA
"4197","BottomRight",70.6317492358438,0,"2016_0528_113721_047A_Moment2","NoTurtle","RH","Downstream",NA
"4198","TopLeft",-10.4438691744256,43.9502266113783,"2016_0528_113721_047A_Moment2","NoTurtle","RH","Downstream",NA
"4199","TopRight",89.8241480939758,43.9502266113783,"2016_0528_113721_047A_Moment2","NoTurtle","RH","Downstream",NA
"4200","Fish",22.7201654629789,3.1935034810746,"2016_0528_113721_047A_Moment2","NoTurtle","RH","Downstream",NA
"4201","BottomLeft",0,0,"2016_0528_114721_048A_Moment1","NoTurtle","RH","Downstream",NA
"4202","BottomRight",60.2839580628301,0,"2016_0528_114721_048A_Moment1","NoTurtle","RH","Downstream",NA
"4203","TopLeft",-17.347235688163,43.3203158242925,"2016_0528_114721_048A_Moment1","NoTurtle","RH","Downstream",NA
"4204","TopRight",90.1296301827737,43.3203158242925,"2016_0528_114721_048A_Moment1","NoTurtle","RH","Downstream",NA
"4205","Fish",22.6179002747876,0.766242632740058,"2016_0528_114721_048A_Moment1","NoTurtle","RH","Downstream",NA
"4206","BottomLeft",0,0,"2016_0528_123721_053A_Moment1","NoTurtle","SF","Upstream",NA
"4207","BottomRight",67.2591713822343,0,"2016_0528_123721_053A_Moment1","NoTurtle","SF","Upstream",NA
"4208","TopLeft",-14.8019057526706,49.9240951549701,"2016_0528_123721_053A_Moment1","NoTurtle","SF","Upstream",NA
"4209","TopRight",86.6463197311778,49.9240951549701,"2016_0528_123721_053A_Moment1","NoTurtle","SF","Upstream",NA
"4210","Fish",7.71854199680649,14.3675287004857,"2016_0528_123721_053A_Moment1","NoTurtle","SF","Upstream",NA
"4211","BottomLeft",0,0,"2016_0528_123721_053A_Moment2","NoTurtle","SF","Upstream",NA
"4212","BottomRight",65.2843844520319,0,"2016_0528_123721_053A_Moment2","NoTurtle","SF","Upstream",NA
"4213","TopLeft",-11.5889214519547,47.2496949760139,"2016_0528_123721_053A_Moment2","NoTurtle","SF","Upstream",NA
"4214","TopRight",88.1332305357839,47.2496949760139,"2016_0528_123721_053A_Moment2","NoTurtle","SF","Upstream",NA
"4215","Fish",17.6114347524567,1.85630958739647,"2016_0528_123721_053A_Moment2","NoTurtle","SF","Upstream",NA
"4216","BottomLeft",0,0,"2016_0531_140156_013A_Moment1","NoTurtle","CP","Downstream",NA
"4217","BottomRight",67.0648932885609,0,"2016_0531_140156_013A_Moment1","NoTurtle","CP","Downstream",NA
"4218","TopLeft",-23.1778207583133,44.8634773377665,"2016_0531_140156_013A_Moment1","NoTurtle","CP","Downstream",NA
"4219","TopRight",89.3715189596983,44.8634773377665,"2016_0531_140156_013A_Moment1","NoTurtle","CP","Downstream",NA
"4220","Fish",25.2101963794377,35.9223281124192,"2016_0531_140156_013A_Moment1","NoTurtle","CP","Downstream",NA
"4221","BottomLeft",0,0,"2016_0531_140156_013A_Moment2","NoTurtle","CP","Upstream",NA
"4222","BottomRight",68.8659928809223,0,"2016_0531_140156_013A_Moment2","NoTurtle","CP","Upstream",NA
"4223","TopLeft",-17.9327348197002,42.2666160852747,"2016_0531_140156_013A_Moment2","NoTurtle","CP","Upstream",NA
"4224","TopRight",90.6285449772863,42.2666160852747,"2016_0531_140156_013A_Moment2","NoTurtle","CP","Upstream",NA
"4225","Fish",22.8036947721533,39.5643859503193,"2016_0531_140156_013A_Moment2","NoTurtle","CP","Upstream",NA
"4226","BottomLeft",0,0,"2016_0531_143156_016A_Moment1","NoTurtle","SF","Upstream",NA
"4227","BottomRight",58.6485507873502,0,"2016_0531_143156_016A_Moment1","NoTurtle","SF","Upstream",NA
"4228","TopLeft",-28.3732889594158,52.1254126425735,"2016_0531_143156_016A_Moment1","NoTurtle","SF","Upstream",NA
"4229","TopRight",85.3401509070697,52.1254126425735,"2016_0531_143156_016A_Moment1","NoTurtle","SF","Upstream",NA
"4230","Fish",13.541141227241,9.37979444170516,"2016_0531_143156_016A_Moment1","NoTurtle","SF","Upstream",NA
"4231","BottomLeft",0,0,"2016_0531_143156_016A_Moment2","NoTurtle","SF","Upstream",NA
"4232","BottomRight",57.2368740792321,0,"2016_0531_143156_016A_Moment2","NoTurtle","SF","Upstream",NA
"4233","TopLeft",-23.0204382902808,48.5354541932806,"2016_0531_143156_016A_Moment2","NoTurtle","SF","Upstream",NA
"4234","TopRight",87.4317430127752,48.5354541932806,"2016_0531_143156_016A_Moment2","NoTurtle","SF","Upstream",NA
"4235","Fish",27.1253331401655,13.1312543642858,"2016_0531_143156_016A_Moment2","NoTurtle","SF","Upstream",NA
"4236","BottomLeft",0,0,"2016_0531_161156_026A_Moment1","NoTurtle","SF","Downstream",NA
"4237","BottomRight",52.9348755574509,0,"2016_0531_161156_026A_Moment1","NoTurtle","SF","Downstream",NA
"4238","TopLeft",-20.5245339989098,48.8056947305444,"2016_0531_161156_026A_Moment1","NoTurtle","SF","Downstream",NA
"4239","TopRight",87.2811787378522,48.8056947305444,"2016_0531_161156_026A_Moment1","NoTurtle","SF","Downstream",NA
"4240","Fish",18.6054791850217,8.3547122699867,"2016_0531_161156_026A_Moment1","NoTurtle","SF","Downstream",NA
"4241","BottomLeft",0,0,"2016_0601_104643_005A_Moment1","NoTurtle","SF","Downstream",NA
"4242","BottomRight",66.7151734504662,0,"2016_0601_104643_005A_Moment1","NoTurtle","SF","Downstream",NA
"4243","TopLeft",-12.8713508326231,40.6453592405609,"2016_0601_104643_005A_Moment1","NoTurtle","SF","Downstream",NA
"4244","TopRight",91.3671427385455,40.6453592405609,"2016_0601_104643_005A_Moment1","NoTurtle","SF","Downstream",NA
"4245","Fish",50.487003004405,3.3818954826066,"2016_0601_104643_005A_Moment1","NoTurtle","SF","Downstream",NA
"4246","BottomLeft",0,0,"2016_0601_113643_010A_Moment1","NoTurtle","SF","Upstream",NA
"4247","BottomRight",64.4667398110856,0,"2016_0601_113643_010A_Moment1","NoTurtle","SF","Upstream",NA
"4248","TopLeft",-19.9746396058365,41.1383070561641,"2016_0601_113643_010A_Moment1","NoTurtle","SF","Upstream",NA
"4249","TopRight",91.1462544076977,41.1383070561641,"2016_0601_113643_010A_Moment1","NoTurtle","SF","Upstream",NA
"4250","Fish",13.7237872525212,9.56051913154636,"2016_0601_113643_010A_Moment1","NoTurtle","SF","Upstream",NA
"4251","BottomLeft",0,0,"2016_0601_124536_007A_Moment1","NoTurtle","SF","Upstream",NA
"4252","BottomRight",62.1320559603316,0,"2016_0601_124536_007A_Moment1","NoTurtle","SF","Upstream",NA
"4253","TopLeft",-18.1180460806581,37.3990997966471,"2016_0601_124536_007A_Moment1","NoTurtle","SF","Upstream",NA
"4254","TopRight",92.7432333617953,37.3990997966471,"2016_0601_124536_007A_Moment1","NoTurtle","SF","Upstream",NA
"4255","Fish",17.2415008754899,3.55482274306283,"2016_0601_124536_007A_Moment1","NoTurtle","SF","Upstream",NA
"4256","BottomLeft",0,0,"2016_0601_124536_007A_Moment2","NoTurtle","SF","Upstream",NA
"4257","BottomRight",63.2630521841128,0,"2016_0601_124536_007A_Moment2","NoTurtle","SF","Upstream",NA
"4258","TopLeft",-19.8858041981539,41.6376492372568,"2016_0601_124536_007A_Moment2","NoTurtle","SF","Upstream",NA
"4259","TopRight",90.9192288022461,41.6376492372568,"2016_0601_124536_007A_Moment2","NoTurtle","SF","Upstream",NA
"4260","Fish",32.9424460919627,18.009179613238,"2016_0601_124536_007A_Moment2","NoTurtle","SF","Upstream",NA
"4261","BottomLeft",0,0,"2016_0601_124536_007A_Moment3","NoTurtle","YP","Upstream",NA
"4262","BottomRight",62.5736758044998,0,"2016_0601_124536_007A_Moment3","NoTurtle","YP","Upstream",NA
"4263","TopLeft",-13.5987082679738,34.9696393906792,"2016_0601_124536_007A_Moment3","NoTurtle","YP","Upstream",NA
"4264","TopRight",93.6863080758648,34.9696393906792,"2016_0601_124536_007A_Moment3","NoTurtle","YP","Upstream",NA
"4265","Fish",35.5840563425771,2.03945081036182,"2016_0601_124536_007A_Moment3","NoTurtle","YP","Upstream",NA
"4266","BottomLeft",0,0,"2016_0601_125536_008A_Moment1","NoTurtle","SF","Downstream",NA
"4267","BottomRight",69.3970559347974,0,"2016_0601_125536_008A_Moment1","NoTurtle","SF","Downstream",NA
"4268","TopLeft",-21.2363927836575,34.0369993270411,"2016_0601_125536_008A_Moment1","NoTurtle","SF","Downstream",NA
"4269","TopRight",94.0291586520426,34.0369993270411,"2016_0601_125536_008A_Moment1","NoTurtle","SF","Downstream",NA
"4270","Fish",7.36368998368521,6.03238667836358,"2016_0601_125536_008A_Moment1","NoTurtle","SF","Downstream",NA
"4271","BottomLeft",0,0,"2016_0601_125536_008A_Moment2","NoTurtle","SF","Upstream",NA
"4272","BottomRight",67.860576541701,0,"2016_0601_125536_008A_Moment2","NoTurtle","SF","Upstream",NA
"4273","TopLeft",-19.6777975873719,38.4365846880066,"2016_0601_125536_008A_Moment2","NoTurtle","SF","Upstream",NA
"4274","TopRight",92.3180857552933,38.4365846880066,"2016_0601_125536_008A_Moment2","NoTurtle","SF","Upstream",NA
"4275","Fish",13.926361481778,4.04309392299947,"2016_0601_125536_008A_Moment2","NoTurtle","SF","Upstream",NA
"4276","BottomLeft",0,0,"2016_0602_115654_004A_Moment1","Turtle","LMB","Downstream",NA
"4277","BottomRight",62.7498177331059,0,"2016_0602_115654_004A_Moment1","Turtle","LMB","Downstream",NA
